company,category,size,title,level,city,url,updated,filename
Stampli,Fintech,l,Senior Data Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-data-scientist-at-stampli-3996792844?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-13,jobs/data-science.csv
Aidoc,Health,l,Senior AI Algorithm Engineer,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/Aidoc/B4.007/senior-ai-algorithm-engineer/19.444?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-12,jobs/data-science.csv
Snap,Digital Media,xl,Machine Learning Engineer,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/machine-learning-engineer-at-snap-inc-3958389312?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-11,jobs/data-science.csv
Meta,Digital Media,xl,"Software Engineer, Machine Learning",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/software-engineer-machine-learning-at-meta-3957553004?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-11,jobs/data-science.csv
KLA,Robotics & Automation,l,Research Scientist - Metrology Advanced Application Group,Scientist,מגדל העמק,https://il.linkedin.com/jobs/view/research-scientist-metrology-advanced-application-group-at-kla-3986618800?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-11,jobs/data-science.csv
KLA,Robotics & Automation,l,Principal Electron-Optics Research Scientist (E),Scientist,מגדל העמק,https://il.linkedin.com/jobs/view/principal-electron-optics-research-scientist-e-at-kla-3854552764?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-11,jobs/data-science.csv
KLA,Robotics & Automation,l,Team Lead for Algorithm Developers,Manager,מגדל העמק,https://il.linkedin.com/jobs/view/team-lead-for-algorithm-developers-at-kla-3834689120?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-11,jobs/data-science.csv
MKS Instruments,Robotics & Automation,m,HW Data Scientist / Algorithm Developer / מפתח/ת אלגוריתמים,Scientist,רחובות,https://il.linkedin.com/jobs/view/hw-data-scientist-algorithm-developer-%D7%9E%D7%A4%D7%AA%D7%97-%D7%AA-%D7%90%D7%9C%D7%92%D7%95%D7%A8%D7%99%D7%AA%D7%9E%D7%99%D7%9D-at-mks-instruments-4010268314?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
Riskified,Fintech,l,Data Science Manager,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/data-science-manager-at-riskified-4044997683?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
Mobileye,Automotive,l,Algorithm Developer,Scientist,ירושלים,https://il.linkedin.com/jobs/view/algorithm-developer-at-mobileye-3711976325?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
Mobileye,Automotive,l,Computer Vision and Deep Learning Algorithm Team Leader,Manager,ירושלים,https://il.linkedin.com/jobs/view/computer-vision-and-deep-learning-algorithm-team-leader-at-mobileye-3933786549?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
KLA,Robotics & Automation,l,Algorithm Developer,Scientist,מגדל העמק,https://il.linkedin.com/jobs/view/algorithm-developer-at-kla-4044909450?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
Meta,Digital Media,xl,"Public Policy Manager, Competition and AI Foundation Models",Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/public-policy-manager-competition-and-ai-foundation-models-at-meta-4027723539?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-10,jobs/data-science.csv
Lumenis,Health,l,Algorithms and AI Engineer,Scientist,יקנעם עילית,https://www.comeet.com/jobs/lumenis/A1.00C/algorithms-and-ai-engineer/0A.B4C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
PayPal,Fintech,l,Intern Data Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/intern-data-scientist-at-paypal-4034164477?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Amazon,E-commerce & Retail,l,"2025 Research Scientist Internship, Amazon University Talent Acquisition",Student,תל אביב - יפו,https://il.linkedin.com/jobs/view/2025-research-scientist-internship-amazon-university-talent-acquisition-at-amazon-4047071368?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Darrow,AI/ML,m,Senior ML Engineer,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-ml-engineer-at-darrow-ai-4027286952?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Intel,Semiconductors,l,AI SW system architect,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/ai-sw-system-architect-at-intel-corporation-4026515426?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Medtronic,Health,l,Signal Processing and Machine Learning Tech Lead,Scientist,הרצליה,https://il.linkedin.com/jobs/view/signal-processing-and-machine-learning-tech-lead-at-medtronic-3983524712?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Google,Digital Media,xl,"Software Engineer III, Machine Learning, Google Research",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/software-engineer-iii-machine-learning-google-research-at-google-4044609324?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-09,jobs/data-science.csv
Arpeely,AdTech,m,Data Science Team Lead,Manager,תל אביב - יפו,https://www.comeet.com/jobs/arpeely/57.001/data-science-team-lead/34.14B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-08,jobs/data-science.csv
DoubleVerify,AdTech,l,"Team Lead, Data Science and Research",Manager,תל-אביב,https://il.linkedin.com/jobs/view/team-lead-data-science-and-research-at-doubleverify-3993156614?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-08,jobs/data-science.csv
Israel Aerospace Industries,Aerospace,l,Algorithm Developer,Scientist,אשדוד,https://il.linkedin.com/jobs/view/algorithm-developer-at-iai-israel-aerospace-industries-3997721495?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-08,jobs/data-science.csv
Voyantis,AdTech,m,Data Scientist- Temporary Position,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/data-scientist-temporary-position-at-voyantis-4046027469?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-08,jobs/data-science.csv
Israel Aerospace Industries,Aerospace,l,Senior Algorithm Researcher,Scientist,אשדוד,https://il.linkedin.com/jobs/view/senior-algorithm-researcher-at-iai-israel-aerospace-industries-4042912489?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-08,jobs/data-science.csv
Silverfort,Cybersecurity,l,AI Engineer,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/silverfort/54.007/ai-engineer/69.945?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
AU10TIX,Cybersecurity,m,Deep Learning Engineer,Scientist,הוד השרון,https://il.linkedin.com/jobs/view/deep-learning-engineer-at-au10tix-4041982440?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
Align Technology,Health,xl,Algorithm Developer,Scientist,פתח תקווה,https://il.linkedin.com/jobs/view/algorithm-developer-at-align-technology-4005992353?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
PayPal,Fintech,l,Senior Machine Learning Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-machine-learning-scientist-at-paypal-3991452174?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
PayPal,Fintech,l,Principal Machine Learning Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-machine-learning-scientist-at-paypal-3987022549?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
Mobileye,Automotive,l,Signal Processing Algorithm Developer,Scientist,ירושלים,https://il.linkedin.com/jobs/view/signal-processing-algorithm-developer-at-mobileye-4043017528?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-07,jobs/data-science.csv
Amazon,E-commerce & Retail,l,"Sr. Applied Scientist, Personalization",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/sr-applied-scientist-personalization-at-amazon-3974997752?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/data-science.csv
CommBox,Telecommunications,m,Senior Data Scientist,Scientist,גליל ים,https://il.linkedin.com/jobs/view/senior-data-scientist-at-commbox-4044162574?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/data-science.csv
Tufin,Cybersecurity,l,Team Leader - AI Team,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/team-leader-ai-team-at-tufin-4041635107?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/data-science.csv
Amazon,E-commerce & Retail,l,"Applied Scientist, Personalization",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/applied-scientist-personalization-at-amazon-4009009710?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-05,jobs/data-science.csv
Google,Digital Media,xl,"Senior Research Scientist, Computer Vision/Remote Sensing",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-research-scientist-computer-vision-remote-sensing-at-google-4041260296?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-05,jobs/data-science.csv
NICE,Cybersecurity,l,Senior Data Science Researcher,Scientist,רעננה,https://il.linkedin.com/jobs/view/senior-data-science-researcher-at-nice-4005662531?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-05,jobs/data-science.csv
Amdocs,Telecommunications,l,Data Scientist,Scientist,רעננה,https://il.linkedin.com/jobs/view/data-scientist-at-amdocs-4005653525?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-04,jobs/data-science.csv
Mobileye,Automotive,l,Senior Computer Vision and Deep Learning Algorithm Engineer,Scientist,ירושלים,https://il.linkedin.com/jobs/view/senior-computer-vision-and-deep-learning-algorithm-engineer-at-mobileye-3933786572?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-04,jobs/data-science.csv
Varonis Systems,Cybersecurity,l,Data Scientist & AI Prompt Engineer,Scientist,הרצליה,https://il.linkedin.com/jobs/view/data-scientist-ai-prompt-engineer-at-varonis-4023622463?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-03,jobs/data-science.csv
ZipRecruiter,Productivity,xl,Engineering Manager- Data Science,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/engineering-manager-data-science-at-ziprecruiter-3984476792?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
Gong.io,AI/ML,l,Senior Data Scientist - Predictive Modeling,Scientist,רמת גן,https://il.linkedin.com/jobs/view/senior-data-scientist-predictive-modeling-at-gong-3987104037?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
ZipRecruiter,Productivity,xl,Senior Data Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-data-scientist-at-ziprecruiter-3984479444?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
ZipRecruiter,Productivity,xl,"Senior Software Engineer, Machine Learning",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-software-engineer-machine-learning-at-ziprecruiter-3984480132?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
Google,Digital Media,xl,"Senior Software Engineer, Machine Learning, Google Research",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-software-engineer-machine-learning-google-research-at-google-4037919478?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
Fiverr,Productivity,l,Data Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/data-scientist-at-fiverr-3966398695?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/data-science.csv
Arpeely,AdTech,m,Senior Data Scientist,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/arpeely/57.001/senior-data-scientist/90.E3C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-01,jobs/data-science.csv
Nexite,E-commerce & Retail,m,Data scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/data-scientist-at-nexite-4039683527?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-01,jobs/data-science.csv
Google,Digital Media,xl,"Senior Research Scientist, Natural Language Processing",Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-research-scientist-natural-language-processing-at-google-4037511888?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-01,jobs/data-science.csv
Amazon,E-commerce & Retail,l,"2025 Applied Scientist Internship, Amazon University Talent Acquisition",Student,תל אביב - יפו,https://il.linkedin.com/jobs/view/2025-applied-scientist-internship-amazon-university-talent-acquisition-at-amazon-4040215828?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-01,jobs/data-science.csv
Arpeely,AdTech,m,Data Scientist,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/arpeely/57.001/data-scientist/28.74D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-30,jobs/data-science.csv
Protalix BioTherapeutics,Health,m,Scientist for Biochemistry Laboratory JB-19,Scientist,כרמיאל,https://il.linkedin.com/jobs/view/scientist-for-biochemistry-laboratory-jb-19-at-protalix-biotherapeutics-4036157820?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-29,jobs/data-science.csv
Camtek,Semiconductors,l,Computer Vision Algorithm Engineer,Scientist,מגדל העמק,https://il.linkedin.com/jobs/view/computer-vision-algorithm-engineer-at-camtek-4036125967?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-29,jobs/data-science.csv
Hyro,AI/ML,m,AI Architect,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/ai-architect-at-hyro-4035526099?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-26,jobs/data-science.csv
Cyabra,Cybersecurity,m,NLP Data Scientist,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/nlp-data-scientist-at-cyabra-3998617404?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-26,jobs/data-science.csv
365Scores,Digital Media,l,Data Science Team Lead,Manager,תל אביב - יפו,https://www.comeet.com/jobs/365scores/B3.006/data-science-team-lead/1C.740?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-25,jobs/data-science.csv
Cybereason,Cybersecurity,l,Data Scientist Expert,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/data-scientist-expert-at-cybereason-4033338563?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-25,jobs/data-science.csv
Hailo,Semiconductors,l,ML Engineer,Scientist,תל אביב - יפו,https://il.linkedin.com/jobs/view/ml-engineer-at-hailo-4034868890?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-25,jobs/data-science.csv
UVeye,Robotics & Automation,m,Director of AI,Executive,תל אביב - יפו,https://il.linkedin.com/jobs/view/director-of-ai-at-uveye-4033407831?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-25,jobs/data-science.csv
WSC Sports Technologies,Digital Media,l,NLP Team Leader,Manager,רמת גן,https://www.comeet.com/jobs/wsc-sports/93.007/nlp-team-leader/6F.743?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-24,jobs/data-science.csv
Bounce,Fintech,s,Senior Data Scientist,Scientist,חשמונאים,https://il.linkedin.com/jobs/view/senior-data-scientist-at-bounce-4031016417?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-23,jobs/data-science.csv
Bounce,Fintech,s,Lead Data Scientist,Manager,חשמונאים,https://il.linkedin.com/jobs/view/lead-data-scientist-at-bounce-4031021591?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-23,jobs/data-science.csv
Prisma Photonics,IoT,m,ML Engineer - Student Position,Student,תל אביב - יפו,https://www.comeet.com/jobs/prismaphotonics/18.00C/ml-engineer---student-position/D9.A4A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-18,jobs/data-science.csv
AKA FOODS,AI/ML,s,Senior Data Science Lead,Manager,חיפה,https://www.comeet.com/jobs/aka_food/79.00D/senior-data-science-lead/11.94D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-03,jobs/data-science.csv
AI21 Labs,AI/ML,l,Senior Deep Learning Engineer,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/ai21/E6.001/senior-deep-learning-engineer/3E.74C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-02,jobs/data-science.csv
Prisma Photonics,IoT,m,Senior Algorithm Engineer,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/prismaphotonics/18.00C/senior-algorithm-engineer/E6.844?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-01,jobs/data-science.csv
Prisma Photonics,IoT,m,Senior Deep Learning Researcher,Scientist,תל אביב - יפו,https://www.comeet.com/jobs/prismaphotonics/18.00C/senior-deep-learning-researcher/7F.543?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-08-14,jobs/data-science.csv
